sex,test,test_name,short_name,long_name,system,unit,unit_source,unit_confidence,nhanes_name,age_bin,age_lo,age_hi,age_mid,scale_type,axis_column,is_log_scale,stats_n_total,n_age_years_present,age_years_present,density_points_used,weighting_method,has_density_data,raw_min,raw_max,q0,q1,q2,q3,q4,raw_q0,raw_q1,raw_q2,raw_q3,raw_q4
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,55-59,55,59,57.0,log,log_x,True,174212.0,5,55|56|57|58|59,150,stats_n,True,2.0,500.0,0.6931471805599453,3.550866319998514,4.643573438861516,6.050804371835613,6.68687915302518,2.0,34.84349002840683,103.9150188699764,424.4543118615884,801.8159983280946
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,55-59,55,59,57.0,regular,x,False,174212.0,5,55|56|57|58|59,150,stats_n,True,2.0,500.0,-55.1792609554653,51.03322949944578,114.04395230186557,473.33649570794546,580.179260955465,-55.1792609554653,51.03322949944578,114.04395230186557,473.33649570794546,580.179260955465
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,60-64,60,64,62.0,log,log_x,True,188475.0,5,60|61|62|63|64,150,stats_n,True,2.0,500.0,0.6931471805599453,3.6472271826077014,4.658548275065253,6.041492266502712,6.70650571637453,2.0,38.36813059578561,105.48283888263809,420.5200949513586,817.7083366629327
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,60-64,60,64,62.0,regular,x,False,188475.0,5,60|61|62|63|64,150,stats_n,True,2.0,500.0,-58.0929573776072,51.56341043301982,116.33331048299982,471.9579259991749,583.092957377607,-58.0929573776072,51.56341043301982,116.33331048299982,471.9579259991749,583.092957377607
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,65-69,65,69,67.0,log,log_x,True,195317.0,5,65|66|67|68|69,150,stats_n,True,2.0,500.0,0.6931471805599453,3.5401159810944165,4.639808012736448,6.032818889831102,6.7357505469282,2.0,34.47091693369312,103.52447029548634,416.888537468882,841.9751888870655
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,65-69,65,69,67.0,regular,x,False,195317.0,5,65|66|67|68|69,150,stats_n,True,2.0,500.0,-62.880290853443,50.467232999252815,113.7509761256788,468.21598737336166,587.880290853443,-62.880290853443,50.467232999252815,113.7509761256788,468.21598737336166,587.880290853443
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,70-74,70,74,72.0,log,log_x,True,184841.0,5,70|71|72|73|74,150,stats_n,True,2.0,15000.0,0.6931471805599453,3.503084708745375,4.645209144018769,6.03209245868399,9.615805480084347,2.0,33.217761198934056,104.08513229203028,416.5858066202621,15000.0
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,70-74,70,74,72.0,regular,x,False,184841.0,5,70|71|72|73|74,150,stats_n,True,2.0,15000.0,-71.3625478565928,49.38019417430975,113.79342491502979,468.4157725542955,15000.0,-71.3625478565928,49.38019417430975,113.79342491502979,468.4157725542955,15000.0
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,75-79,75,79,77.0,log,log_x,True,161181.0,5,75|76|77|78|79,150,stats_n,True,2.0,500.0,0.6931471805599453,3.5468666790864987,4.684465582766102,6.057542424665823,6.84495467760954,2.0,34.7044069068542,108.25240489610256,427.32396451735303,939.1307163963444
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,75-79,75,79,77.0,regular,x,False,161181.0,5,75|76|77|78|79,150,stats_n,True,2.0,500.0,-83.0572757122535,50.47405767376193,119.44654566377156,472.8658675821023,608.057275712254,-83.0572757122535,50.47405767376193,119.44654566377156,472.8658675821023,608.057275712254
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,80-84,80,84,82.0,log,log_x,True,124228.0,5,80|81|82|83|84,150,stats_n,True,2.0,500.0,0.6931471805599453,3.899772114766352,4.806288014404674,6.105862411911182,6.94671726514348,2.0,49.39119229955162,122.27688402517768,448.4792485700142,1039.7309587340037
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,80-84,80,84,82.0,regular,x,False,124228.0,5,80|81|82|83|84,150,stats_n,True,2.0,500.0,-102.592053583652,55.235464848099504,140.7082639381508,480.9765467211607,627.592053583652,-102.592053583652,55.235464848099504,140.7082639381508,480.9765467211607,627.592053583652
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,85-89,85,89,87.0,log,log_x,True,71893.0,5,85|86|87|88|89,150,stats_n,True,2.0,1000.0,0.6931471805599453,3.9719992109297593,5.071969676772588,6.150948789675183,7.07935260247213,2.0,53.09056404889789,159.48815828995842,469.16231203644134,1187.1996795261048
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,85-89,85,89,87.0,regular,x,False,71893.0,5,85|86|87|88|89,150,stats_n,True,2.0,1000.0,-128.832607754931,59.1279219354138,180.44692160621122,488.85410768424373,1000.0,-128.832607754931,59.1279219354138,180.44692160621122,488.85410768424373,1000.0
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,90-94,90,94,92.0,log,log_x,True,28803.0,5,90|91|92|93|94,150,stats_n,True,2.0,500.0,0.6931471805599453,4.327430616550956,5.689547729668087,6.2233906853448975,7.28165690251561,2.0,75.74940704355268,295.75982699219537,504.410633496668,1453.3941636414086
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,90-94,90,94,92.0,regular,x,False,28803.0,5,90|91|92|93|94,150,stats_n,True,2.0,500.0,-167.596645465566,79.15654509409649,379.9236362323831,501.40200147665865,692.596645465566,-167.596645465566,79.15654509409649,379.9236362323831,501.40200147665865,692.596645465566
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,95-99,95,99,97.0,log,log_x,True,6855.0,5,95|96|97|98|99,150,stats_n,True,25.0,500.0,-6.50183090792788,4.526944142807142,5.829849574349036,6.309108295019346,18.9310471047723,0.0015006890526351986,92.47553682712874,340.30748424649215,549.5546896073726,166590140.4165047
female,lab.9907.no_meds,LEUCOCYTES_URINE,Leu U,Leucocytes (urine strip),Renal,,manual_clinical_override,low,,95-99,95,99,97.0,regular,x,False,6855.0,5,95|96|97|98|99,150,stats_n,True,25.0,500.0,-523.108682394519,118.97338539123004,417.56784279168716,517.9493430595128,1523.10868239452,-523.108682394519,118.97338539123004,417.56784279168716,517.9493430595128,1523.10868239452
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,20-24,20,24,22.0,log,log_x,True,115463.0,5,20|21|22|23|24,150,stats_n,True,0.600000023841858,7.46999979019165,-0.5108255840295615,0.6559541608136324,0.6998091885584433,0.7434132727802543,2.010894971057932,0.600000023841858,1.9269802895527692,2.013368497070461,2.103101737314337,7.46999979019165
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,20-24,20,24,22.0,regular,x,False,115463.0,5,20|21|22|23|24,150,stats_n,True,0.600000023841858,7.46999979019165,0.600000023841858,1.9273144663640678,2.0137789704897116,2.1032495072156188,7.46999979019165,0.600000023841858,1.9273144663640678,2.0137789704897116,2.1032495072156188,7.46999979019165
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,25-29,25,29,27.0,log,log_x,True,134997.0,5,25|26|27|28|29,150,stats_n,True,0.779999971389771,7.48000001907349,-0.24846139597828112,0.6615399325693163,0.70260719724539,0.7448259405430133,2.0122327945363176,0.779999971389771,1.9377740793865077,2.019009808153582,2.106074820835635,7.48000001907349
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,25-29,25,29,27.0,regular,x,False,134997.0,5,25|26|27|28|29,150,stats_n,True,0.779999971389771,7.48000001907349,0.779999971389771,1.9379545285231767,2.0193794508656047,2.1061694129152295,7.48000001907349,0.779999971389771,1.9379545285231767,2.0193794508656047,2.1061694129152295,7.48000001907349
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,30-34,30,34,32.0,log,log_x,True,136493.0,5,30|31|32|33|34,150,stats_n,True,0.589999973773956,7.48000001907349,-0.527632786533295,0.6648292443524413,0.7056739873044169,0.747370563158621,2.0122327945363176,0.589999973773956,1.9441585169453075,2.0252111916725313,2.1114408107691203,7.48000001907349
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,30-34,30,34,32.0,regular,x,False,136493.0,5,30|31|32|33|34,150,stats_n,True,0.589999973773956,7.48000001907349,0.589999973773956,1.9442877406267607,2.025343113335463,2.1112892383328608,7.48000001907349,0.589999973773956,1.9442877406267607,2.025343113335463,2.1112892383328608,7.48000001907349
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,35-39,35,39,37.0,log,log_x,True,128642.0,5,35|36|37|38|39,150,stats_n,True,0.649999976158142,7.44999980926514,-0.4307829527722365,0.6738105818688338,0.712724140560806,0.7521751291786164,2.008214006789473,0.649999976158142,1.9616983082613126,2.0395396906578847,2.1216097767143225,7.44999980926514
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,35-39,35,39,37.0,regular,x,False,128642.0,5,35|36|37|38|39,150,stats_n,True,0.649999976158142,7.44999980926514,0.649999976158142,1.9616723765984956,2.039546155019665,2.1213780174236776,7.44999980926514,0.649999976158142,1.9616723765984956,2.039546155019665,2.1213780174236776,7.44999980926514
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,40-44,40,44,42.0,log,log_x,True,119315.0,5,40|41|42|43|44,150,stats_n,True,0.639999985694885,7.48000001907349,-0.4462871249801619,0.6771345832300819,0.7164302599869333,0.7553102313486924,2.0122327945363176,0.639999985694885,1.9682298455137868,2.047112492511917,2.1282716775426493,7.48000001907349
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,40-44,40,44,42.0,regular,x,False,119315.0,5,40|41|42|43|44,150,stats_n,True,0.639999985694885,7.48000001907349,0.639999985694885,1.9684266160288106,2.0472216823351177,2.1278274728393245,7.48000001907349,0.639999985694885,1.9684266160288106,2.0472216823351177,2.1278274728393245,7.48000001907349
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,45-49,45,49,47.0,log,log_x,True,120993.0,5,45|46|47|48|49,150,stats_n,True,0.5799999833107,7.48000001907349,-0.5447272042163276,0.6837761025926172,0.7254491604393478,0.7638419651254325,2.0122327945363176,0.5799999833107,1.9813453874954272,2.06565870380036,2.146507204616892,7.48000001907349
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,45-49,45,49,47.0,regular,x,False,120993.0,5,45|46|47|48|49,150,stats_n,True,0.5799999833107,7.48000001907349,0.5799999833107,1.9809246820613902,2.0658581478314346,2.1464872951721947,7.48000001907349,0.5799999833107,1.9809246820613902,2.0658581478314346,2.1464872951721947,7.48000001907349
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,50-54,50,54,52.0,log,log_x,True,135392.0,5,50|51|52|53|54,150,stats_n,True,0.600000023841858,7.40000009536743,-0.5108255840295615,0.6952238625273408,0.7390218757549232,0.7805729660744195,2.0014800130976145,0.600000023841858,2.0041576795296403,2.093886431443794,2.182722533244916,7.40000009536743
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,50-54,50,54,52.0,regular,x,False,135392.0,5,50|51|52|53|54,150,stats_n,True,0.600000023841858,7.40000009536743,0.600000023841858,2.00420367939825,2.093885750159127,2.182863488705861,7.40000009536743,0.600000023841858,2.00420367939825,2.093885750159127,2.182863488705861,7.40000009536743
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,55-59,55,59,57.0,log,log_x,True,155294.0,5,55|56|57|58|59,150,stats_n,True,0.589999973773956,7.42999982833862,-0.527632786533295,0.7017545158694468,0.7451131677319043,0.7873106188770114,2.005525835625848,0.589999973773956,2.017288969859968,2.1066798296693516,2.1974786146929044,7.42999982833862
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,55-59,55,59,57.0,regular,x,False,155294.0,5,55|56|57|58|59,150,stats_n,True,0.589999973773956,7.42999982833862,0.589999973773956,2.0179280241642257,2.1068952666276153,2.197581894460434,7.42999982833862,0.589999973773956,2.0179280241642257,2.1068952666276153,2.197581894460434,7.42999982833862
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,60-64,60,64,62.0,log,log_x,True,179231.0,5,60|61|62|63|64,150,stats_n,True,0.5799999833107,6.55999994277954,-0.5447272042163276,0.7022888958005556,0.7457063877835975,0.7875663596996552,1.8809905942333665,0.5799999833107,2.0183672566824677,2.1079299251409993,2.198040671548946,6.55999994277954
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,60-64,60,64,62.0,regular,x,False,179231.0,5,60|61|62|63|64,150,stats_n,True,0.5799999833107,6.55999994277954,0.5799999833107,2.0187999037670634,2.1080281767084696,2.198070739313331,6.55999994277954,0.5799999833107,2.0187999037670634,2.1080281767084696,2.198070739313331,6.55999994277954
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,65-69,65,69,67.0,log,log_x,True,202971.0,5,65|66|67|68|69,150,stats_n,True,0.589999973773956,7.19999980926514,-0.527632786533295,0.6995157677226783,0.7442988109672108,0.7871911688122732,1.9740809995310566,0.589999973773956,2.012777819466144,2.1049649390601743,2.197216141406656,7.19999980926514
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,65-69,65,69,67.0,regular,x,False,202971.0,5,65|66|67|68|69,150,stats_n,True,0.589999973773956,7.19999980926514,0.589999973773956,2.012998505931457,2.105068442644724,2.1973484404618606,7.19999980926514,0.589999973773956,2.012998505931457,2.105068442644724,2.1973484404618606,7.19999980926514
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,70-74,70,74,72.0,log,log_x,True,218284.0,5,70|71|72|73|74,150,stats_n,True,0.600000023841858,7.01000022888184,-0.5108255840295615,0.6922426424783976,0.7402515839664239,0.7851497586192555,1.94733773369726,0.600000023841858,1.998191741779407,2.0964628846006197,2.192735297155995,7.01000022888184
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,70-74,70,74,72.0,regular,x,False,218284.0,5,70|71|72|73|74,150,stats_n,True,0.600000023841858,7.01000022888184,0.600000023841858,1.998282123694228,2.0965262316418105,2.1929086976632775,7.01000022888184,0.600000023841858,1.998282123694228,2.0965262316418105,2.1929086976632775,7.01000022888184
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,75-79,75,79,77.0,log,log_x,True,220485.0,5,75|76|77|78|79,150,stats_n,True,0.600000023841858,7.42999982833862,-0.5108255840295615,0.6838124627566196,0.7355690832109113,0.7839237652554688,2.005525835625848,0.600000023841858,1.9814174308484078,2.086669143055305,2.190048665465966,7.42999982833862
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,75-79,75,79,77.0,regular,x,False,220485.0,5,75|76|77|78|79,150,stats_n,True,0.600000023841858,7.42999982833862,0.600000023841858,1.9812499750641506,2.086807480158257,2.1902916542950424,7.42999982833862,0.600000023841858,1.9812499750641506,2.086807480158257,2.1902916542950424,7.42999982833862
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,80-84,80,84,82.0,log,log_x,True,226061.0,5,80|81|82|83|84,150,stats_n,True,0.5799999833107,6.57999992370606,-0.5447272042163276,0.6899415252306647,0.7436324862046937,0.7967289530407139,1.8840347337424022,0.5799999833107,1.9935989545956436,2.1035628159835884,2.218272972997856,6.57999992370606
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,80-84,80,84,82.0,regular,x,False,226061.0,5,80|81|82|83|84,150,stats_n,True,0.5799999833107,6.57999992370606,0.5799999833107,1.993364272788672,2.103678467387469,2.217876662981385,6.57999992370606,0.5799999833107,1.993364272788672,2.103678467387469,2.217876662981385,6.57999992370606
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,85-89,85,89,87.0,log,log_x,True,186492.0,5,85|86|87|88|89,150,stats_n,True,0.5799999833107,7.46000003814697,-0.5447272042163276,0.6864702962543568,0.7425604886743781,0.7962221523511981,2.0095554193292045,0.5799999833107,1.9866907131180072,2.101309010093,2.2171490355557983,7.46000003814697
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,85-89,85,89,87.0,regular,x,False,186492.0,5,85|86|87|88|89,150,stats_n,True,0.5799999833107,7.46000003814697,0.5799999833107,1.9864891517324477,2.1015086816385584,2.217102140789816,7.46000003814697,0.5799999833107,1.9864891517324477,2.1015086816385584,2.217102140789816,7.46000003814697
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,90-94,90,94,92.0,log,log_x,True,101900.0,5,90|91|92|93|94,150,stats_n,True,0.5799999833107,6.03000020980835,-0.5447272042163276,0.682916325159588,0.7410247153132085,0.7978213696072652,1.7967470455331813,0.5799999833107,1.9796426035567178,2.0980843524971373,2.2206975752393987,6.03000020980835
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,90-94,90,94,92.0,regular,x,False,101900.0,5,90|91|92|93|94,150,stats_n,True,0.5799999833107,6.03000020980835,0.5799999833107,1.9795677187461773,2.0984373365614704,2.2206398691069436,6.03000020980835,0.5799999833107,1.9795677187461773,2.0984373365614704,2.2206398691069436,6.03000020980835
female,lab.24500.no_meds,MAGNESIUM_BLOOD,Mg,Magnesium,Renal,mg/dL,manual_clinical_override,high,,95-99,95,99,97.0,log,log_x,True,32200.0,5,95|96|97|98|99,150,stats_n,True,0.5799999833107,6.44000005722046,-0.5447272042163276,0.6841963709235249,0.7441581332948942,0.7988995058583074,1.8625285490014267,0.5799999833107,1.9821782592169268,2.104668838320109,2.2230930809065748,6.44000005722046
